event_id,session_id,user_role,product_name,event_timestamp,event_type,page_section,element_clicked,status,error_type
E01232,S0181,Internal User,The White,2026-07-05 04:43:14,tab_click,General Information,General Information,success,none
E01233,S0181,Internal User,The White,2026-07-05 04:42:11,tab_click,Paint Material,Paint Material,success,none
E01234,S0181,Internal User,The White,2026-07-05 04:40:36,export,Export Product Passport,Export as JSON,success,none
E01235,S0181,Internal User,The White,2026-07-05 04:40:43,document_click,Technical Documents,Safety Data Sheet,success,none
E01236,S0181,Internal User,The White,2026-07-05 04:42:46,verification,Verify Product Passport,Verify with Spherity,success,none
E01237,S0181,Internal User,The White,2026-07-05 04:41:06,document_click,Technical Documents,Certificate of Conformity,success,none
E01238,S0181,Internal User,The White,2026-07-05 04:45:29,tab_click,Machine Energy,Machine Energy,success,none
E01239,S0182,Internal User,The White,2026-07-06 13:05:43,document_click,Technical Documents,Certificate of Conformity,success,none
E01240,S0182,Internal User,The White,2026-07-06 13:04:30,login,Authentication,Log in,success,none
E01241,S0182,Internal User,The White,2026-07-06 13:05:38,error,Technical Documents,System Error,failed,missing_data
E01242,S0182,Internal User,The White,2026-07-06 13:04:00,tab_click,Packaging,Packaging,success,none
E01243,S0182,Internal User,The White,2026-07-06 13:07:19,export,Export Product Passport,Export as JSON,success,none
E01244,S0182,Internal User,The White,2026-07-06 13:04:53,page_view,DPP Landing Page,Open DPP Page,success,none
E01245,S0182,Internal User,The White,2026-07-06 13:07:04,page_view,DPP Landing Page,Open DPP Page,success,none
E01246,S0183,Recycler,Hot Rolled Coil,2026-07-03 21:06:28,tab_click,Paint Material,Paint Material,success,none
E01247,S0183,Recycler,Hot Rolled Coil,2026-07-03 21:05:56,page_view,DPP Landing Page,Open DPP Page,success,none
E01248,S0183,Recycler,Hot Rolled Coil,2026-07-03 21:06:51,tab_click,Packaging,Packaging,success,none
E01249,S0183,Recycler,Hot Rolled Coil,2026-07-03 21:07:59,export,Export Product Passport,Export as PDF,success,none
E01250,S0183,Recycler,Hot Rolled Coil,2026-07-03 21:06:08,verification,Verify Product Passport,Verify with Spherity,success,none
E01251,S0183,Recycler,Hot Rolled Coil,2026-07-03 21:07:07,document_click,Technical Documents,Interoperability Test Case Documentation,failed,broken_link
E01252,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:25:08,login,Authentication,Log in,success,none
E01253,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:23:38,tab_click,Energy Overview,Energy Overview,success,none
E01254,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:26:06,document_click,Technical Documents,Certificate of Conformity,success,none
E01255,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:23:50,document_click,Technical Documents,Technical Information,success,none
E01256,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:25:41,error,Verify Product Passport,System Error,failed,api_timeout
E01257,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:25:03,tab_click,General Information,General Information,success,none
E01258,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:25:03,tab_click,Technical Documents,Technical Documents,success,none
E01259,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:23:47,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E01260,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:24:55,tab_click,General Information,General Information,success,none
E01261,S0184,Auditor,Hot Rolled Coil,2026-07-01 06:25:32,export,Export Product Passport,Export as JSON,success,none
E01262,S0185,Internal User,Hot Rolled Coil,2026-07-01 14:19:06,tab_click,Machine Energy,Machine Energy,success,none
E01263,S0185,Internal User,Hot Rolled Coil,2026-07-01 14:21:28,document_click,Technical Documents,Technical Information,failed,broken_link
E01264,S0185,Internal User,Hot Rolled Coil,2026-07-01 14:20:07,tab_click,Technical Documents,Technical Documents,success,none
E01265,S0185,Internal User,Hot Rolled Coil,2026-07-01 14:18:13,tab_click,Technical Documents,Technical Documents,success,none
E01266,S0185,Internal User,Hot Rolled Coil,2026-07-01 14:21:43,login,Authentication,Log in,success,none
E01267,S0186,Internal User,The White,2026-07-03 19:07:25,error,Energy Overview,System Error,failed,api_timeout
E01268,S0186,Internal User,The White,2026-07-03 19:05:35,page_view,DPP Landing Page,Open DPP Page,success,none
E01269,S0186,Internal User,The White,2026-07-03 19:05:01,login,Authentication,Log in,success,none
E01270,S0186,Internal User,The White,2026-07-03 19:02:20,page_view,DPP Landing Page,Open DPP Page,success,none
E01271,S0186,Internal User,The White,2026-07-03 19:04:02,page_view,DPP Landing Page,Open DPP Page,success,none
E01272,S0186,Internal User,The White,2026-07-03 19:02:56,tab_click,Machine Energy,Machine Energy,success,none
E01273,S0186,Internal User,The White,2026-07-03 19:06:07,error,Technical Documents,System Error,failed,missing_data
E01274,S0186,Internal User,The White,2026-07-03 19:02:48,tab_click,Packaging,Packaging,success,none
E01275,S0186,Internal User,The White,2026-07-03 19:07:11,page_view,DPP Landing Page,Open DPP Page,success,none
E01276,S0186,Internal User,The White,2026-07-03 19:03:17,page_view,DPP Landing Page,Open DPP Page,success,none
E01277,S0186,Internal User,The White,2026-07-03 19:03:39,verification,Verify Product Passport,Verify with Spherity,success,none
E01278,S0187,Manufacturer,The White,2026-07-02 15:52:56,tab_click,Technical Documents,Technical Documents,success,none
E01279,S0187,Manufacturer,The White,2026-07-02 15:51:51,tab_click,Technical Documents,Technical Documents,success,none
E01280,S0188,Manufacturer,Steel Coil A,2026-07-06 08:26:21,tab_click,Paint Material,Paint Material,success,none
E01281,S0188,Manufacturer,Steel Coil A,2026-07-06 08:24:34,login,Authentication,Log in,success,none
E01282,S0188,Manufacturer,Steel Coil A,2026-07-06 08:25:07,tab_click,Packaging,Packaging,success,none
E01283,S0188,Manufacturer,Steel Coil A,2026-07-06 08:25:14,export,Export Product Passport,Export as PDF,success,none
E01284,S0188,Manufacturer,Steel Coil A,2026-07-06 08:25:57,error,Verify Product Passport,System Error,failed,missing_data
E01285,S0188,Manufacturer,Steel Coil A,2026-07-06 08:24:47,error,Energy Overview,System Error,failed,missing_data
E01286,S0188,Manufacturer,Steel Coil A,2026-07-06 08:24:40,tab_click,General Information,General Information,success,none
E01287,S0188,Manufacturer,Steel Coil A,2026-07-06 08:25:22,document_click,Technical Documents,Technical Information,success,none
E01288,S0188,Manufacturer,Steel Coil A,2026-07-06 08:24:53,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01289,S0189,Customer,The White,2026-07-04 23:13:04,tab_click,Anomalies,Anomalies,success,none
E01290,S0189,Customer,The White,2026-07-04 23:14:27,tab_click,Machine Energy,Machine Energy,success,none
E01291,S0189,Customer,The White,2026-07-04 23:13:21,error,Energy Overview,System Error,failed,broken_link
E01292,S0189,Customer,The White,2026-07-04 23:11:13,page_view,DPP Landing Page,Open DPP Page,success,none
E01293,S0190,Manufacturer,Hot Rolled Coil,2026-07-05 10:38:13,tab_click,Technical Documents,Technical Documents,success,none
E01294,S0190,Manufacturer,Hot Rolled Coil,2026-07-05 10:37:56,login,Authentication,Log in,success,none
E01295,S0190,Manufacturer,Hot Rolled Coil,2026-07-05 10:40:20,error,Verify Product Passport,System Error,failed,missing_data
E01296,S0190,Manufacturer,Hot Rolled Coil,2026-07-05 10:37:40,tab_click,General Information,General Information,success,none
E01297,S0190,Manufacturer,Hot Rolled Coil,2026-07-05 10:37:59,login,Authentication,Log in,failed,access_denied
E01298,S0190,Manufacturer,Hot Rolled Coil,2026-07-05 10:38:36,page_view,DPP Landing Page,Open DPP Page,success,none
E01299,S0191,Auditor,The White,2026-07-06 20:23:37,verification,Verify Product Passport,Verify with Spherity,success,none
E01300,S0191,Auditor,The White,2026-07-06 20:21:22,tab_click,Technical Documents,Technical Documents,success,none
E01301,S0191,Auditor,The White,2026-07-06 20:21:48,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01302,S0191,Auditor,The White,2026-07-06 20:22:10,tab_click,General Information,General Information,success,none
E01303,S0191,Auditor,The White,2026-07-06 20:22:53,document_click,Technical Documents,Energy Report,success,none
E01304,S0191,Auditor,The White,2026-07-06 20:22:39,tab_click,Paint Material,Paint Material,success,none
E01305,S0191,Auditor,The White,2026-07-06 20:23:33,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01306,S0191,Auditor,The White,2026-07-06 20:22:40,tab_click,Machine Energy,Machine Energy,success,none
E01307,S0191,Auditor,The White,2026-07-06 20:22:33,tab_click,General Information,General Information,success,none
E01308,S0192,Internal User,The White,2026-07-06 16:26:04,error,Energy Overview,System Error,failed,missing_data
E01309,S0192,Internal User,The White,2026-07-06 16:26:39,export,Export Product Passport,Export as PDF,success,none
E01310,S0192,Internal User,The White,2026-07-06 16:25:27,verification,Verify Product Passport,Verify with Spherity,success,none
E01311,S0192,Internal User,The White,2026-07-06 16:26:34,export,Export Product Passport,Export as PDF,success,none
E01312,S0192,Internal User,The White,2026-07-06 16:27:19,page_view,DPP Landing Page,Open DPP Page,success,none
E01313,S0192,Internal User,The White,2026-07-06 16:25:39,tab_click,Anomalies,Anomalies,success,none
E01314,S0192,Internal User,The White,2026-07-06 16:27:00,error,Technical Documents,System Error,failed,missing_data
E01315,S0192,Internal User,The White,2026-07-06 16:25:08,page_view,DPP Landing Page,Open DPP Page,success,none
E01316,S0193,Internal User,Hot Rolled Coil,2026-07-05 19:47:40,tab_click,Technical Documents,Technical Documents,success,none
E01317,S0193,Internal User,Hot Rolled Coil,2026-07-05 19:46:31,tab_click,Machine Energy,Machine Energy,success,none
E01318,S0193,Internal User,Hot Rolled Coil,2026-07-05 19:47:49,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01319,S0193,Internal User,Hot Rolled Coil,2026-07-05 19:47:56,tab_click,Energy Overview,Energy Overview,success,none
E01320,S0194,Internal User,The White,2026-07-01 04:06:41,page_view,DPP Landing Page,Open DPP Page,success,none
E01321,S0194,Internal User,The White,2026-07-01 04:04:26,tab_click,Technical Documents,Technical Documents,success,none
E01322,S0194,Internal User,The White,2026-07-01 04:06:01,tab_click,Technical Documents,Technical Documents,success,none
E01323,S0195,Customer,Wire Rod,2026-07-04 04:25:14,tab_click,Machine Energy,Machine Energy,success,none
E01324,S0195,Customer,Wire Rod,2026-07-04 04:23:46,page_view,DPP Landing Page,Open DPP Page,success,none
E01325,S0195,Customer,Wire Rod,2026-07-04 04:24:02,tab_click,Anomalies,Anomalies,success,none
E01326,S0195,Customer,Wire Rod,2026-07-04 04:24:46,document_click,Technical Documents,Safety Data Sheet,success,none
E01327,S0195,Customer,Wire Rod,2026-07-04 04:25:44,error,Energy Overview,System Error,failed,missing_data
E01328,S0195,Customer,Wire Rod,2026-07-04 04:21:49,verification,Verify Product Passport,Verify with Spherity,success,none
E01329,S0196,Manufacturer,The White,2026-07-03 20:09:08,tab_click,Technical Documents,Technical Documents,success,none
E01330,S0196,Manufacturer,The White,2026-07-03 20:09:27,tab_click,Paint Material,Paint Material,success,none
E01331,S0196,Manufacturer,The White,2026-07-03 20:09:59,document_click,Technical Documents,Energy Report,failed,broken_link
E01332,S0196,Manufacturer,The White,2026-07-03 20:08:54,document_click,Technical Documents,Energy Report,success,none
E01333,S0196,Manufacturer,The White,2026-07-03 20:11:46,tab_click,General Information,General Information,success,none
E01334,S0196,Manufacturer,The White,2026-07-03 20:07:50,document_click,Technical Documents,Certificate of Conformity,success,none
E01335,S0196,Manufacturer,The White,2026-07-03 20:08:59,tab_click,Technical Documents,Technical Documents,success,none
E01336,S0196,Manufacturer,The White,2026-07-03 20:09:30,page_view,DPP Landing Page,Open DPP Page,success,none
E01337,S0196,Manufacturer,The White,2026-07-03 20:11:21,tab_click,General Information,General Information,success,none
E01338,S0196,Manufacturer,The White,2026-07-03 20:07:35,document_click,Technical Documents,Technical Information,success,none
E01339,S0196,Manufacturer,The White,2026-07-03 20:09:19,login,Authentication,Log in,success,none
E01340,S0197,Auditor,The White,2026-07-03 16:29:49,tab_click,General Information,General Information,success,none
E01341,S0197,Auditor,The White,2026-07-03 16:29:56,document_click,Technical Documents,Certificate of Conformity,success,none
E01342,S0197,Auditor,The White,2026-07-03 16:29:53,export,Export Product Passport,Export as JSON,success,none
E01343,S0197,Auditor,The White,2026-07-03 16:29:38,tab_click,General Information,General Information,success,none
E01344,S0197,Auditor,The White,2026-07-03 16:29:01,login,Authentication,Log in,success,none
E01345,S0197,Auditor,The White,2026-07-03 16:29:24,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01346,S0197,Auditor,The White,2026-07-03 16:30:01,document_click,Technical Documents,Energy Report,success,none
E01347,S0197,Auditor,The White,2026-07-03 16:29:23,page_view,DPP Landing Page,Open DPP Page,success,none
E01348,S0197,Auditor,The White,2026-07-03 16:29:00,tab_click,Machine Energy,Machine Energy,success,none
E01349,S0198,Manufacturer,The White,2026-07-05 22:56:32,tab_click,General Information,General Information,success,none
E01350,S0198,Manufacturer,The White,2026-07-05 22:55:54,tab_click,Energy Overview,Energy Overview,success,none
E01351,S0198,Manufacturer,The White,2026-07-05 22:56:02,page_view,DPP Landing Page,Open DPP Page,success,none
E01352,S0198,Manufacturer,The White,2026-07-05 22:58:52,tab_click,Packaging,Packaging,success,none
E01353,S0198,Manufacturer,The White,2026-07-05 22:56:24,page_view,DPP Landing Page,Open DPP Page,success,none
E01354,S0199,Customer,Wire Rod,2026-07-02 09:53:48,document_click,Technical Documents,Safety Data Sheet,success,none
E01355,S0199,Customer,Wire Rod,2026-07-02 09:49:48,page_view,DPP Landing Page,Open DPP Page,success,none
E01356,S0200,Customer,Hot Rolled Coil,2026-07-07 13:23:50,page_view,DPP Landing Page,Open DPP Page,success,none
E01357,S0200,Customer,Hot Rolled Coil,2026-07-07 13:21:08,login,Authentication,Log in,success,none
E01358,S0200,Customer,Hot Rolled Coil,2026-07-07 13:21:28,tab_click,Paint Material,Paint Material,success,none
E01359,S0200,Customer,Hot Rolled Coil,2026-07-07 13:21:00,tab_click,Energy Overview,Energy Overview,success,none
E01360,S0200,Customer,Hot Rolled Coil,2026-07-07 13:21:48,error,Export Product Passport,System Error,failed,missing_data
E01361,S0200,Customer,Hot Rolled Coil,2026-07-07 13:23:43,document_click,Technical Documents,Safety Data Sheet,failed,broken_link
E01362,S0200,Customer,Hot Rolled Coil,2026-07-07 13:24:06,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01363,S0200,Customer,Hot Rolled Coil,2026-07-07 13:21:26,error,Technical Documents,System Error,failed,api_timeout
E01364,S0201,Auditor,Hot Rolled Coil,2026-07-02 04:52:25,login,Authentication,Log in,success,none
E01365,S0201,Auditor,Hot Rolled Coil,2026-07-02 04:54:39,tab_click,Technical Documents,Technical Documents,success,none
E01366,S0201,Auditor,Hot Rolled Coil,2026-07-02 04:54:21,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01367,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:57:21,tab_click,General Information,General Information,success,none
E01368,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:56:01,export,Export Product Passport,Export as PDF,success,none
E01369,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:57:46,tab_click,Energy Overview,Energy Overview,success,none
E01370,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:58:33,tab_click,Energy Overview,Energy Overview,success,none
E01371,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:55:54,tab_click,General Information,General Information,success,none
E01372,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:56:45,tab_click,Energy Overview,Energy Overview,success,none
E01373,S0202,Recycler,Stainless Steel Sheet,2026-07-05 11:58:28,error,Export Product Passport,System Error,failed,api_timeout
E01374,S0203,Customer,Wire Rod,2026-07-05 11:01:19,verification,Verify Product Passport,Verify with Spherity,success,none
E01375,S0203,Customer,Wire Rod,2026-07-05 11:03:46,error,Export Product Passport,System Error,failed,missing_data
E01376,S0203,Customer,Wire Rod,2026-07-05 11:05:27,page_view,DPP Landing Page,Open DPP Page,success,none
E01377,S0203,Customer,Wire Rod,2026-07-05 11:03:27,document_click,Technical Documents,Safety Data Sheet,success,none
E01378,S0203,Customer,Wire Rod,2026-07-05 11:03:05,tab_click,Technical Documents,Technical Documents,success,none
E01379,S0203,Customer,Wire Rod,2026-07-05 11:00:35,export,Export Product Passport,Export as CSV,success,none
E01380,S0203,Customer,Wire Rod,2026-07-05 11:02:49,error,Export Product Passport,System Error,failed,broken_link
E01381,S0203,Customer,Wire Rod,2026-07-05 11:00:45,tab_click,Packaging,Packaging,success,none
E01382,S0203,Customer,Wire Rod,2026-07-05 11:03:58,tab_click,Energy Overview,Energy Overview,success,none
E01383,S0203,Customer,Wire Rod,2026-07-05 11:04:40,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E01384,S0204,Auditor,Stainless Steel Sheet,2026-07-03 07:20:15,tab_click,Technical Documents,Technical Documents,success,none
E01385,S0204,Auditor,Stainless Steel Sheet,2026-07-03 07:20:40,error,Export Product Passport,System Error,failed,missing_data
E01386,S0204,Auditor,Stainless Steel Sheet,2026-07-03 07:18:15,tab_click,Technical Documents,Technical Documents,success,none
E01387,S0204,Auditor,Stainless Steel Sheet,2026-07-03 07:22:34,error,Technical Documents,System Error,failed,broken_link
E01388,S0204,Auditor,Stainless Steel Sheet,2026-07-03 07:21:28,document_click,Technical Documents,Energy Report,success,none
E01389,S0204,Auditor,Stainless Steel Sheet,2026-07-03 07:23:00,tab_click,Paint Material,Paint Material,success,none
E01390,S0205,Internal User,Hot Rolled Coil,2026-07-03 13:47:33,document_click,Technical Documents,Safety Data Sheet,success,none
E01391,S0205,Internal User,Hot Rolled Coil,2026-07-03 13:50:52,tab_click,Technical Documents,Technical Documents,success,none
E01392,S0205,Internal User,Hot Rolled Coil,2026-07-03 13:51:05,document_click,Technical Documents,Safety Data Sheet,success,none
E01393,S0205,Internal User,Hot Rolled Coil,2026-07-03 13:51:30,document_click,Technical Documents,Energy Report,failed,broken_link
E01394,S0205,Internal User,Hot Rolled Coil,2026-07-03 13:50:34,login,Authentication,Log in,failed,access_denied
E01395,S0205,Internal User,Hot Rolled Coil,2026-07-03 13:50:44,tab_click,Packaging,Packaging,success,none
E01396,S0206,Manufacturer,Steel Coil A,2026-07-03 22:57:01,tab_click,Technical Documents,Technical Documents,success,none
E01397,S0206,Manufacturer,Steel Coil A,2026-07-03 22:59:20,login,Authentication,Log in,success,none
E01398,S0206,Manufacturer,Steel Coil A,2026-07-03 23:00:25,tab_click,Energy Overview,Energy Overview,success,none
E01399,S0206,Manufacturer,Steel Coil A,2026-07-03 23:00:54,export,Export Product Passport,Export as JSON,success,none
E01400,S0206,Manufacturer,Steel Coil A,2026-07-03 23:01:28,document_click,Technical Documents,Safety Data Sheet,success,none
E01401,S0206,Manufacturer,Steel Coil A,2026-07-03 22:58:05,document_click,Technical Documents,Technical Information,success,none
E01402,S0206,Manufacturer,Steel Coil A,2026-07-03 22:59:58,document_click,Technical Documents,Technical Information,success,none
E01403,S0206,Manufacturer,Steel Coil A,2026-07-03 22:59:29,page_view,DPP Landing Page,Open DPP Page,success,none
E01404,S0206,Manufacturer,Steel Coil A,2026-07-03 22:57:08,tab_click,Paint Material,Paint Material,success,none
E01405,S0206,Manufacturer,Steel Coil A,2026-07-03 22:56:58,export,Export Product Passport,Export as JSON,success,none
E01406,S0206,Manufacturer,Steel Coil A,2026-07-03 23:00:24,tab_click,Paint Material,Paint Material,success,none
E01407,S0206,Manufacturer,Steel Coil A,2026-07-03 22:59:44,page_view,DPP Landing Page,Open DPP Page,success,none
E01408,S0206,Manufacturer,Steel Coil A,2026-07-03 22:58:50,tab_click,Technical Documents,Technical Documents,success,none
E01409,S0206,Manufacturer,Steel Coil A,2026-07-03 22:57:28,login,Authentication,Log in,failed,access_denied
E01410,S0207,Internal User,The White,2026-07-07 17:28:25,tab_click,Technical Documents,Technical Documents,success,none
E01411,S0207,Internal User,The White,2026-07-07 17:25:52,tab_click,Machine Energy,Machine Energy,success,none
E01412,S0207,Internal User,The White,2026-07-07 17:29:56,login,Authentication,Log in,success,none
E01413,S0207,Internal User,The White,2026-07-07 17:29:33,document_click,Technical Documents,Energy Report,success,none
E01414,S0207,Internal User,The White,2026-07-07 17:28:52,tab_click,General Information,General Information,success,none
E01415,S0207,Internal User,The White,2026-07-07 17:29:43,page_view,DPP Landing Page,Open DPP Page,success,none
E01416,S0207,Internal User,The White,2026-07-07 17:27:18,tab_click,Technical Documents,Technical Documents,success,none
E01417,S0207,Internal User,The White,2026-07-07 17:28:26,tab_click,Paint Material,Paint Material,success,none
E01418,S0207,Internal User,The White,2026-07-07 17:29:16,tab_click,Technical Documents,Technical Documents,success,none
E01419,S0207,Internal User,The White,2026-07-07 17:26:11,verification,Verify Product Passport,Verify with Spherity,success,none
E01420,S0207,Internal User,The White,2026-07-07 17:28:00,tab_click,Paint Material,Paint Material,success,none
E01421,S0208,Customer,Steel Coil A,2026-07-02 19:00:41,document_click,Technical Documents,Energy Report,success,none
E01422,S0208,Customer,Steel Coil A,2026-07-02 18:59:34,document_click,Technical Documents,Technical Information,success,none
E01423,S0208,Customer,Steel Coil A,2026-07-02 19:02:49,tab_click,Paint Material,Paint Material,success,none
E01424,S0208,Customer,Steel Coil A,2026-07-02 18:59:25,document_click,Technical Documents,Technical Information,success,none
E01425,S0208,Customer,Steel Coil A,2026-07-02 19:02:27,document_click,Technical Documents,Technical Information,success,none
E01426,S0209,Recycler,The White,2026-07-02 13:56:14,tab_click,Energy Overview,Energy Overview,success,none
E01427,S0209,Recycler,The White,2026-07-02 13:53:23,login,Authentication,Log in,success,none
E01428,S0209,Recycler,The White,2026-07-02 13:56:15,verification,Verify Product Passport,Verify with Spherity,success,none
E01429,S0209,Recycler,The White,2026-07-02 13:53:40,document_click,Technical Documents,Certificate of Conformity,success,none
E01430,S0209,Recycler,The White,2026-07-02 13:54:08,error,Export Product Passport,System Error,failed,missing_data
E01431,S0209,Recycler,The White,2026-07-02 13:55:33,error,Verify Product Passport,System Error,failed,api_timeout
E01432,S0209,Recycler,The White,2026-07-02 13:55:47,tab_click,General Information,General Information,success,none
E01433,S0209,Recycler,The White,2026-07-02 13:57:41,export,Export Product Passport,Export as JSON,success,none
E01434,S0210,Auditor,Wire Rod,2026-07-02 14:23:46,document_click,Technical Documents,Certificate of Conformity,success,none
E01435,S0210,Auditor,Wire Rod,2026-07-02 14:24:43,document_click,Technical Documents,Technical Information,success,none
E01436,S0210,Auditor,Wire Rod,2026-07-02 14:25:13,tab_click,General Information,General Information,success,none
E01437,S0211,Customer,The White,2026-07-03 02:46:34,tab_click,Technical Documents,Technical Documents,success,none
E01438,S0211,Customer,The White,2026-07-03 02:47:06,tab_click,Machine Energy,Machine Energy,success,none
E01439,S0211,Customer,The White,2026-07-03 02:46:06,tab_click,General Information,General Information,success,none
E01440,S0211,Customer,The White,2026-07-03 02:46:21,export,Export Product Passport,Export as PDF,success,none
E01441,S0211,Customer,The White,2026-07-03 02:47:59,verification,Verify Product Passport,Verify with Spherity,success,none
E01442,S0211,Customer,The White,2026-07-03 02:47:19,export,Export Product Passport,Export as PDF,success,none
E01443,S0211,Customer,The White,2026-07-03 02:46:35,document_click,Technical Documents,Certificate of Conformity,success,none
E01444,S0211,Customer,The White,2026-07-03 02:46:59,login,Authentication,Log in,success,none
E01445,S0212,Customer,Wire Rod,2026-07-01 18:34:13,error,Verify Product Passport,System Error,failed,api_timeout
E01446,S0212,Customer,Wire Rod,2026-07-01 18:35:06,error,Export Product Passport,System Error,failed,broken_link
E01447,S0212,Customer,Wire Rod,2026-07-01 18:35:18,tab_click,Machine Energy,Machine Energy,success,none
E01448,S0212,Customer,Wire Rod,2026-07-01 18:32:51,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E01449,S0212,Customer,Wire Rod,2026-07-01 18:35:49,export,Export Product Passport,Export as JSON,success,none
E01450,S0212,Customer,Wire Rod,2026-07-01 18:34:26,tab_click,General Information,General Information,success,none
E01451,S0213,Auditor,The White,2026-07-07 02:45:53,tab_click,Paint Material,Paint Material,success,none
E01452,S0213,Auditor,The White,2026-07-07 02:46:33,page_view,DPP Landing Page,Open DPP Page,success,none
E01453,S0213,Auditor,The White,2026-07-07 02:46:26,tab_click,Anomalies,Anomalies,success,none
E01454,S0213,Auditor,The White,2026-07-07 02:45:58,document_click,Technical Documents,Safety Data Sheet,success,none
E01455,S0213,Auditor,The White,2026-07-07 02:45:53,verification,Verify Product Passport,Verify with Spherity,success,none
E01456,S0214,Customer,The White,2026-07-07 07:59:12,tab_click,Paint Material,Paint Material,success,none
E01457,S0214,Customer,The White,2026-07-07 07:58:36,error,Verify Product Passport,System Error,failed,missing_data
E01458,S0214,Customer,The White,2026-07-07 07:53:33,document_click,Technical Documents,Certificate of Conformity,success,none
E01459,S0214,Customer,The White,2026-07-07 07:57:48,tab_click,Technical Documents,Technical Documents,success,none
E01460,S0214,Customer,The White,2026-07-07 07:59:04,tab_click,Energy Overview,Energy Overview,success,none
E01461,S0214,Customer,The White,2026-07-07 07:54:08,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01462,S0214,Customer,The White,2026-07-07 07:53:10,login,Authentication,Log in,success,none
E01463,S0214,Customer,The White,2026-07-07 07:55:16,tab_click,Anomalies,Anomalies,success,none
E01464,S0214,Customer,The White,2026-07-07 07:59:33,tab_click,General Information,General Information,success,none
E01465,S0215,Customer,Wire Rod,2026-07-05 21:02:45,tab_click,Paint Material,Paint Material,success,none
E01466,S0215,Customer,Wire Rod,2026-07-05 21:02:18,export,Export Product Passport,Export as PDF,failed,failed_export
E01467,S0215,Customer,Wire Rod,2026-07-05 21:02:32,page_view,DPP Landing Page,Open DPP Page,success,none
E01468,S0215,Customer,Wire Rod,2026-07-05 21:02:10,error,Export Product Passport,System Error,failed,broken_link
E01469,S0215,Customer,Wire Rod,2026-07-05 21:01:54,tab_click,Machine Energy,Machine Energy,success,none
E01470,S0215,Customer,Wire Rod,2026-07-05 20:59:16,verification,Verify Product Passport,Verify with Spherity,success,none
E01471,S0215,Customer,Wire Rod,2026-07-05 21:01:00,page_view,DPP Landing Page,Open DPP Page,success,none
E01472,S0215,Customer,Wire Rod,2026-07-05 21:00:38,document_click,Technical Documents,Certificate of Conformity,success,none
E01473,S0216,Auditor,Steel Coil A,2026-07-01 23:32:06,export,Export Product Passport,Export as JSON,success,none
E01474,S0216,Auditor,Steel Coil A,2026-07-01 23:33:52,export,Export Product Passport,Export as PDF,success,none
E01475,S0216,Auditor,Steel Coil A,2026-07-01 23:34:39,tab_click,Technical Documents,Technical Documents,success,none
E01476,S0216,Auditor,Steel Coil A,2026-07-01 23:32:27,tab_click,Technical Documents,Technical Documents,success,none
E01477,S0216,Auditor,Steel Coil A,2026-07-01 23:35:15,verification,Verify Product Passport,Verify with Spherity,success,none
E01478,S0216,Auditor,Steel Coil A,2026-07-01 23:35:35,document_click,Technical Documents,Technical Information,success,none
E01479,S0216,Auditor,Steel Coil A,2026-07-01 23:33:54,tab_click,Energy Overview,Energy Overview,success,none
E01480,S0216,Auditor,Steel Coil A,2026-07-01 23:33:05,tab_click,Technical Documents,Technical Documents,success,none
E01481,S0216,Auditor,Steel Coil A,2026-07-01 23:33:22,export,Export Product Passport,Export as PDF,success,none
E01482,S0216,Auditor,Steel Coil A,2026-07-01 23:32:45,tab_click,Packaging,Packaging,success,none
E01483,S0217,Customer,Wire Rod,2026-07-07 15:45:44,tab_click,Anomalies,Anomalies,success,none
E01484,S0217,Customer,Wire Rod,2026-07-07 15:45:40,document_click,Technical Documents,Safety Data Sheet,success,none
E01485,S0217,Customer,Wire Rod,2026-07-07 15:45:16,tab_click,Technical Documents,Technical Documents,success,none
E01486,S0217,Customer,Wire Rod,2026-07-07 15:44:01,page_view,DPP Landing Page,Open DPP Page,success,none
